19,02,Haryana,1682.0
19,02,Delhi,746.0
19,02,Rajasthan,2616.0
19,02,Uttar Pradesh,6343.0
19,02,Bihar,45470.0
19,02,Sikkim,1142.0
19,02,Arunachal Pradesh,255.0
19,02,Nagaland,380.0
19,02,Manipur,371.0
19,02,Mizoram,77.0
19,02,Tripura,1612.0
19,02,Meghalaya,978.0
19,02,Assam,54069.0
19,02,West Bengal,0.0
19,02,Jharkhand,12805.0
19,02,Orissa,1296.0
19,02,Chhatisgargh,481.0
19,02,Madhya Pradesh,909.0
19,02,Gujarat,461.0
19,02,Daman & Diu,0.0
19,02,Dadra & Nagar Haveli,1.0
19,02,Maharashtra,1674.0
19,02,Andhra Pradesh,906.0
19,02,Karnataka,629.0
19,02,Goa,24.0
19,02,Lakshadweep,0.0
19,02,Kerala,505.0
19,02,Tamil Nadu,373.0
19,02,Pondicherry,3.0
19,02,A & N Islands,37.0
19,02,Countries in Asia beyond India,184900.0
19,02,Countries in Europe,15.0
19,02,Countries in Africa,18.0
19,02,Countries in America,26.0
19,02,Countries in Oceania,8.0
19,03,Total,754000.0
19,03,Last residence elsewhere in India,586421.0
19,03,Within the state of enumeration but outside the place of enumeration,544507.0
19,03,Elsewhere in the district of enumeration,475433.0
19,03,In other districts of the state of enumeration,69074.0
19,03,States in India beyond the state of enumeration,41914.0
19,03,Jammu & Kashmir,178.0
19,03,Himachal Pradesh,15.0
19,03,Punjab,168.0
19,03,Chandigargh,18.0
19,03,Uttranchal,72.0
19,03,Haryana,262.0
19,03,Delhi,205.0
19,03,Rajasthan,1780.0
19,03,Uttar Pradesh,1358.0
19,03,Bihar,5729.0
19,03,Sikkim,74.0
19,03,Arunachal Pradesh,132.0
19,03,Nagaland,53.0
19,03,Manipur,74.0
19,03,Mizoram,5.0
19,03,Tripura,373.0
19,03,Meghalaya,699.0
19,03,Assam,29446.0
19,03,West Bengal,0.0
19,03,Jharkhand,295.0
19,03,Orissa,168.0
19,03,Chhatisgargh,28.0
19,03,Madhya Pradesh,191.0
19,03,Gujarat,96.0
19,03,Daman & Diu,0.0
19,03,Dadra & Nagar Haveli,1.0
19,03,Maharashtra,126.0
19,03,Andhra Pradesh,72.0
19,03,Karnataka,70.0
19,03,Goa,3.0
19,03,Lakshadweep,0.0
19,03,Kerala,86.0
19,03,Tamil Nadu,131.0
19,03,Pondicherry,0.0
19,03,A & N Islands,6.0
19,03,Countries in Asia beyond India,167561.0
19,03,Countries in Europe,0.0
19,03,Countries in Africa,3.0
19,03,Countries in America,8.0
19,03,Countries in Oceania,7.0
19,04,Total,636845.0
19,04,Last residence elsewhere in India,539563.0
19,04,Within the state of enumeration but outside the place of enumeration,472350.0
19,04,Elsewhere in the district of enumeration,357620.0
19,04,In other districts of the state of enumeration,114730.0
19,04,States in India beyond the state of enumeration,67213.0
19,04,Jammu & Kashmir,84.0
19,04,Himachal Pradesh,51.0
19,04,Punjab,204.0
19,04,Chandigargh,4.0
19,04,Uttranchal,187.0
19,04,Haryana,180.0
19,04,Delhi,464.0
19,04,Rajasthan,1139.0
19,04,Uttar Pradesh,1377.0
19,04,Bihar,56137.0
19,04,Sikkim,30.0
19,04,Arunachal Pradesh,7.0
19,04,Nagaland,22.0
19,04,Manipur,20.0
19,04,Mizoram,1.0
19,04,Tripura,183.0
19,04,Meghalaya,55.0
19,04,Assam,3777.0
19,04,West Bengal,0.0
19,04,Jharkhand,2294.0
19,04,Orissa,198.0
19,04,Chhatisgargh,44.0
19,04,Madhya Pradesh,114.0
19,04,Gujarat,62.0
19,04,Daman & Diu,0.0
19,04,Dadra & Nagar Haveli,0.0
19,04,Maharashtra,243.0
19,04,Andhra Pradesh,85.0
19,04,Karnataka,110.0
19,04,Goa,0.0
19,04,Lakshadweep,0.0
19,04,Kerala,77.0
19,04,Tamil Nadu,56.0
19,04,Pondicherry,1.0
19,04,A & N Islands,7.0
19,04,Countries in Asia beyond India,97266.0
19,04,Countries in Europe,4.0
19,04,Countries in Africa,2.0
19,04,Countries in America,5.0
19,04,Countries in Oceania,5.0
19,05,Total,514705.0
19,05,Last residence elsewhere in India,370124.0
19,05,Within the state of enumeration but outside the place of enumeration,362209.0
19,05,Elsewhere in the district of enumeration,304360.0
19,05,In other districts of the state of enumeration,57849.0
19,05,States in India beyond the state of enumeration,7915.0
19,05,Jammu & Kashmir,46.0
19,05,Himachal Pradesh,4.0
19,05,Punjab,66.0
19,05,Chandigargh,3.0
19,05,Uttranchal,13.0
19,05,Haryana,66.0
19,05,Delhi,82.0
19,05,Rajasthan,203.0
19,05,Uttar Pradesh,720.0
19,05,Bihar,4321.0
19,05,Sikkim,12.0
19,05,Arunachal Pradesh,1.0
19,05,Nagaland,3.0
19,05,Manipur,4.0
19,05,Mizoram,0.0
19,05,Tripura,66.0
19,05,Meghalaya,13.0
19,05,Assam,772.0
19,05,West Bengal,0.0
19,05,Jharkhand,968.0
19,05,Orissa,98.0
19,05,Chhatisgargh,15.0
19,05,Madhya Pradesh,63.0
19,05,Gujarat,88.0
19,05,Daman & Diu,0.0
19,05,Dadra & Nagar Haveli,0.0
19,05,Maharashtra,66.0
19,05,Andhra Pradesh,22.0
19,05,Karnataka,121.0
19,05,Goa,0.0
19,05,Lakshadweep,0.0
19,05,Kerala,58.0
19,05,Tamil Nadu,17.0
19,05,Pondicherry,0.0
19,05,A & N Islands,4.0
19,05,Countries in Asia beyond India,144569.0
19,05,Countries in Europe,3.0
19,05,Countries in Africa,2.0
19,05,Countries in America,7.0
19,05,Countries in Oceania,0.0
19,06,Total,875376.0
19,06,Last residence elsewhere in India,797281.0
19,06,Within the state of enumeration but outside the place of enumeration,743631.0
19,06,Elsewhere in the district of enumeration,667268.0
19,06,In other districts of the state of enumeration,76363.0
19,06,States in India beyond the state of enumeration,53650.0
19,06,Jammu & Kashmir,164.0
19,06,Himachal Pradesh,27.0
19,06,Punjab,353.0
19,06,Chandigargh,6.0
19,06,Uttranchal,133.0
19,06,Haryana,203.0
19,06,Delhi,886.0
19,06,Rajasthan,413.0
19,06,Uttar Pradesh,2095.0
19,06,Bihar,37019.0
19,06,Sikkim,14.0
19,06,Arunachal Pradesh,20.0
19,06,Nagaland,29.0
19,06,Manipur,25.0
19,06,Mizoram,1.0
19,06,Tripura,129.0
19,06,Meghalaya,30.0
19,06,Assam,1704.0
19,06,West Bengal,0.0
19,06,Jharkhand,9070.0
19,06,Orissa,292.0
19,06,Chhatisgargh,108.0
19,06,Madhya Pradesh,132.0
19,06,Gujarat,133.0
19,06,Daman & Diu,2.0
19,06,Dadra & Nagar Haveli,0.0
19,06,Maharashtra,253.0
19,06,Andhra Pradesh,141.0
19,06,Karnataka,90.0
19,06,Goa,5.0
19,06,Lakshadweep,0.0
19,06,Kerala,100.0
19,06,Tamil Nadu,58.0
19,06,Pondicherry,5.0
19,06,A & N Islands,10.0
19,06,Countries in Asia beyond India,78084.0
19,06,Countries in Europe,1.0
19,06,Countries in Africa,7.0
19,06,Countries in America,3.0
19,06,Countries in Oceania,0.0
19,07,Total,1336809.0
19,07,Last residence elsewhere in India,1289032.0
19,07,Within the state of enumeration but outside the place of enumeration,1259208.0
19,07,Elsewhere in the district of enumeration,1088061.0
19,07,In other districts of the state of enumeration,171147.0
19,07,States in India beyond the state of enumeration,29824.0
19,07,Jammu & Kashmir,101.0
19,07,Himachal Pradesh,20.0
19,07,Punjab,164.0
19,07,Chandigargh,5.0
19,07,Uttranchal,47.0
19,07,Haryana,98.0
19,07,Delhi,174.0
19,07,Rajasthan,720.0
19,07,Uttar Pradesh,1302.0
19,07,Bihar,8490.0
19,07,Sikkim,15.0
19,07,Arunachal Pradesh,6.0
19,07,Nagaland,14.0
19,07,Manipur,37.0
19,07,Mizoram,2.0
19,07,Tripura,188.0
19,07,Meghalaya,19.0
19,07,Assam,843.0
19,07,West Bengal,0.0
19,07,Jharkhand,15985.0
19,07,Orissa,464.0
19,07,Chhatisgargh,158.0
19,07,Madhya Pradesh,167.0
19,07,Gujarat,186.0
19,07,Daman & Diu,0.0
19,07,Dadra & Nagar Haveli,0.0
19,07,Maharashtra,266.0
19,07,Andhra Pradesh,166.0
19,07,Karnataka,44.0
19,07,Goa,4.0
19,07,Lakshadweep,0.0
19,07,Kerala,86.0
19,07,Tamil Nadu,42.0
19,07,Pondicherry,1.0
19,07,A & N Islands,10.0
19,07,Countries in Asia beyond India,47766.0
19,07,Countries in Europe,6.0
19,07,Countries in Africa,2.0
19,07,Countries in America,3.0
19,07,Countries in Oceania,0.0
19,08,Total,879011.0
19,08,Last residence elsewhere in India,870455.0
19,08,Within the state of enumeration but outside the place of enumeration,812491.0
19,08,Elsewhere in the district of enumeration,653583.0
19,08,In other districts of the state of enumeration,158908.0
19,08,States in India beyond the state of enumeration,57964.0
19,08,Jammu & Kashmir,39.0
19,08,Himachal Pradesh,15.0
19,08,Punjab,125.0
19,08,Chandigargh,0.0
19,08,Uttranchal,27.0
19,08,Haryana,54.0
19,08,Delhi,148.0
19,08,Rajasthan,535.0
19,08,Uttar Pradesh,1513.0
19,08,Bihar,10226.0
19,08,Sikkim,10.0
19,08,Arunachal Pradesh,8.0
19,08,Nagaland,10.0
19,08,Manipur,23.0
19,08,Mizoram,2.0
19,08,Tripura,109.0
19,08,Meghalaya,26.0
19,08,Assam,376.0
19,08,West Bengal,0.0
19,08,Jharkhand,43358.0
19,08,Orissa,501.0
19,08,Chhatisgargh,50.0
19,08,Madhya Pradesh,134.0
19,08,Gujarat,278.0
19,08,Daman & Diu,0.0
19,08,Dadra & Nagar Haveli,0.0
19,08,Maharashtra,193.0
19,08,Andhra Pradesh,90.0
19,08,Karnataka,28.0
19,08,Goa,8.0
19,08,Lakshadweep,0.0
19,08,Kerala,39.0
19,08,Tamil Nadu,29.0
19,08,Pondicherry,0.0
19,08,A & N Islands,10.0
19,08,Countries in Asia beyond India,8536.0
19,08,Countries in Europe,7.0
19,08,Countries in Africa,4.0
19,08,Countries in America,7.0
19,08,Countries in Oceania,2.0
19,09,Total,2410807.0
19,09,Last residence elsewhere in India,2277752.0
19,09,Within the state of enumeration but outside the place of enumeration,1891238.0
19,09,Elsewhere in the district of enumeration,1354549.0
19,09,In other districts of the state of enumeration,536689.0
19,09,States in India beyond the state of enumeration,386514.0
19,09,Jammu & Kashmir,542.0
19,09,Himachal Pradesh,185.0
19,09,Punjab,3650.0
19,09,Chandigargh,133.0
19,09,Uttranchal,492.0
19,09,Haryana,1252.0
19,09,Delhi,1050.0
19,09,Rajasthan,3111.0
19,09,Uttar Pradesh,49557.0
19,09,Bihar,182355.0
19,09,Sikkim,94.0
19,09,Arunachal Pradesh,49.0
19,09,Nagaland,78.0
19,09,Manipur,124.0
19,09,Mizoram,6.0
19,09,Tripura,904.0
19,09,Meghalaya,120.0
19,09,Assam,4566.0
19,09,West Bengal,0.0
19,09,Jharkhand,112000.0
19,09,Orissa,15001.0
19,09,Chhatisgargh,2062.0
19,09,Madhya Pradesh,1590.0
19,09,Gujarat,2257.0
19,09,Daman & Diu,8.0
19,09,Dadra & Nagar Haveli,3.0
19,09,Maharashtra,1324.0
19,09,Andhra Pradesh,1825.0
19,09,Karnataka,477.0
19,09,Goa,66.0
19,09,Lakshadweep,0.0
19,09,Kerala,789.0
19,09,Tamil Nadu,781.0
19,09,Pondicherry,10.0
19,09,A & N Islands,53.0
19,09,Countries in Asia beyond India,132909.0
19,09,Countries in Europe,26.0
19,09,Countries in Africa,44.0
19,09,Countries in America,69.0
19,09,Countries in Oceania,7.0
19,10,Total,1724903.0
19,10,Last residence elsewhere in India,1221049.0
19,10,Within the state of enumeration but outside the place of enumeration,1182476.0
19,10,Elsewhere in the district of enumeration,905344.0
19,10,In other districts of the state of enumeration,277132.0
19,10,States in India beyond the state of enumeration,38573.0
19,10,Jammu & Kashmir,209.0
19,10,Himachal Pradesh,60.0
19,10,Punjab,294.0
19,10,Chandigargh,57.0
19,10,Uttranchal,240.0
19,10,Haryana,156.0
19,10,Delhi,424.0
19,10,Rajasthan,473.0
19,10,Uttar Pradesh,3299.0
19,10,Bihar,15145.0
19,10,Sikkim,45.0
19,10,Arunachal Pradesh,59.0
19,10,Nagaland,43.0
19,10,Manipur,77.0
19,10,Mizoram,7.0
19,10,Tripura,1391.0
19,10,Meghalaya,143.0
19,10,Assam,3751.0
19,10,West Bengal,0.0
19,10,Jharkhand,6953.0
19,10,Orissa,3309.0
19,10,Chhatisgargh,328.0
19,10,Madhya Pradesh,458.0
19,10,Gujarat,222.0
19,10,Daman & Diu,2.0
19,10,Dadra & Nagar Haveli,0.0
19,10,Maharashtra,532.0
19,10,Andhra Pradesh,215.0
19,10,Karnataka,216.0
19,10,Goa,5.0
19,10,Lakshadweep,0.0
19,10,Kerala,188.0
19,10,Tamil Nadu,182.0
19,10,Pondicherry,0.0
19,10,A & N Islands,90.0
19,10,Countries in Asia beyond India,503763.0
19,10,Countries in Europe,40.0
19,10,Countries in Africa,15.0
19,10,Countries in America,26.0
19,10,Countries in Oceania,10.0
19,11,Total,3745485.0
19,11,Last residence elsewhere in India,3029987.0
19,11,Within the state of enumeration but outside the place of enumeration,2700093.0
19,11,Elsewhere in the district of enumeration,1662381.0
19,11,In other districts of the state of enumeration,1037712.0
19,11,States in India beyond the state of enumeration,329894.0
19,11,Jammu & Kashmir,741.0
19,11,Himachal Pradesh,189.0
19,11,Punjab,4043.0
19,11,Chandigargh,359.0
19,11,Uttranchal,1324.0
19,11,Haryana,1483.0
19,11,Delhi,3651.0
19,11,Rajasthan,5915.0
19,11,Uttar Pradesh,53274.0
19,11,Bihar,168715.0
19,11,Sikkim,178.0
19,11,Arunachal Pradesh,371.0
19,11,Nagaland,327.0
19,11,Manipur,202.0
19,11,Mizoram,90.0
19,11,Tripura,5278.0
19,11,Meghalaya,924.0
19,11,Assam,13757.0
19,11,West Bengal,0.0
19,11,Jharkhand,27682.0
19,11,Orissa,22658.0
19,11,Chhatisgargh,2422.0
19,11,Madhya Pradesh,2960.0
19,11,Gujarat,1717.0
19,11,Daman & Diu,10.0
19,11,Dadra & Nagar Haveli,9.0
19,11,Maharashtra,3369.0
19,11,Andhra Pradesh,4100.0
19,11,Karnataka,1067.0
19,11,Goa,74.0
19,11,Lakshadweep,3.0
19,11,Kerala,1043.0
19,11,Tamil Nadu,1620.0
19,11,Pondicherry,17.0
19,11,A & N Islands,322.0
19,11,Countries in Asia beyond India,715019.0
19,11,Countries in Europe,184.0
19,11,Countries in Africa,87.0
19,11,Countries in America,193.0
19,11,Countries in Oceania,15.0
19,12,Total,1990252.0
19,12,Last residence elsewhere in India,1876341.0
19,12,Within the state of enumeration but outside the place of enumeration,1669754.0
19,12,Elsewhere in the district of enumeration,1171372.0
19,12,In other districts of the state of enumeration,498382.0
19,12,States in India beyond the state of enumeration,206587.0
19,12,Jammu & Kashmir,230.0
19,12,Himachal Pradesh,133.0
19,12,Punjab,782.0
19,12,Chandigargh,128.0
19,12,Uttranchal,233.0
19,12,Haryana,687.0
19,12,Delhi,988.0
19,12,Rajasthan,5212.0
19,12,Uttar Pradesh,30446.0
19,12,Bihar,120666.0
19,12,Sikkim,65.0
19,12,Arunachal Pradesh,40.0
19,12,Nagaland,70.0
19,12,Manipur,59.0
19,12,Mizoram,16.0
19,12,Tripura,820.0
19,12,Meghalaya,145.0
19,12,Assam,3054.0
19,12,West Bengal,0.0
19,12,Jharkhand,21338.0
19,12,Orissa,12362.0
19,12,Chhatisgargh,991.0
19,12,Madhya Pradesh,1032.0
19,12,Gujarat,1824.0
19,12,Daman & Diu,1.0
19,12,Dadra & Nagar Haveli,5.0
19,12,Maharashtra,1707.0
19,12,Andhra Pradesh,2373.0
19,12,Karnataka,289.0
19,12,Goa,65.0
19,12,Lakshadweep,0.0
19,12,Kerala,326.0
19,12,Tamil Nadu,412.0
19,12,Pondicherry,11.0
19,12,A & N Islands,77.0
19,12,Countries in Asia beyond India,113799.0
19,12,Countries in Europe,59.0
19,12,Countries in Africa,31.0
19,12,Countries in America,19.0
19,12,Countries in Oceania,3.0
19,13,Total,1003354.0
19,13,Last residence elsewhere in India,996708.0
19,13,Within the state of enumeration but outside the place of enumeration,978570.0
19,13,Elsewhere in the district of enumeration,801892.0
19,13,In other districts of the state of enumeration,176678.0
19,13,States in India beyond the state of enumeration,18138.0
19,13,Jammu & Kashmir,33.0
19,13,Himachal Pradesh,13.0
19,13,Punjab,55.0
19,13,Chandigargh,12.0
19,13,Uttranchal,20.0
19,13,Haryana,59.0
19,13,Delhi,87.0
19,13,Rajasthan,209.0
19,13,Uttar Pradesh,1203.0
19,13,Bihar,4277.0
19,13,Sikkim,12.0
19,13,Arunachal Pradesh,12.0
19,13,Nagaland,21.0
19,13,Manipur,43.0
19,13,Mizoram,4.0
19,13,Tripura,74.0
19,13,Meghalaya,5.0
19,13,Assam,262.0
19,13,West Bengal,0.0
19,13,Jharkhand,9891.0
19,13,Orissa,959.0
19,13,Chhatisgargh,117.0
19,13,Madhya Pradesh,138.0
19,13,Gujarat,233.0
19,13,Daman & Diu,1.0
19,13,Dadra & Nagar Haveli,4.0
19,13,Maharashtra,183.0
19,13,Andhra Pradesh,124.0
19,13,Karnataka,25.0
19,13,Goa,3.0
19,13,Lakshadweep,0.0
19,13,Kerala,20.0
19,13,Tamil Nadu,30.0
19,13,Pondicherry,0.0
19,13,A & N Islands,9.0
19,13,Countries in Asia beyond India,6623.0
19,13,Countries in Europe,7.0
19,13,Countries in Africa,5.0
19,13,Countries in America,10.0
19,13,Countries in Oceania,1.0
19,14,Total,713431.0
19,14,Last residence elsewhere in India,712121.0
19,14,Within the state of enumeration but outside the place of enumeration,609206.0
19,14,Elsewhere in the district of enumeration,529783.0
19,14,In other districts of the state of enumeration,79423.0
19,14,States in India beyond the state of enumeration,102915.0
19,14,Jammu & Kashmir,35.0
19,14,Himachal Pradesh,3.0
19,14,Punjab,113.0
19,14,Chandigargh,15.0
19,14,Uttranchal,29.0
19,14,Haryana,125.0
19,14,Delhi,86.0
19,14,Rajasthan,609.0
19,14,Uttar Pradesh,1866.0
19,14,Bihar,8491.0
19,14,Sikkim,45.0
19,14,Arunachal Pradesh,6.0
19,14,Nagaland,1.0
19,14,Manipur,139.0
19,14,Mizoram,2.0
19,14,Tripura,57.0
19,14,Meghalaya,5.0
19,14,Assam,151.0
19,14,West Bengal,0.0
19,14,Jharkhand,87757.0
19,14,Orissa,1491.0
19,14,Chhatisgargh,248.0
19,14,Madhya Pradesh,140.0
19,14,Gujarat,175.0
19,14,Daman & Diu,0.0
19,14,Dadra & Nagar Haveli,0.0
19,14,Maharashtra,246.0
19,14,Andhra Pradesh,910.0
19,14,Karnataka,40.0
19,14,Goa,5.0
19,14,Lakshadweep,0.0
19,14,Kerala,47.0
19,14,Tamil Nadu,71.0
19,14,Pondicherry,0.0
19,14,A & N Islands,7.0
19,14,Countries in Asia beyond India,1301.0
19,14,Countries in Europe,2.0
19,14,Countries in Africa,6.0
19,14,Countries in America,1.0
19,14,Countries in Oceania,0.0
19,15,Total,2750295.0
19,15,Last residence elsewhere in India,2734215.0
19,15,Within the state of enumeration but outside the place of enumeration,2615134.0
19,15,Elsewhere in the district of enumeration,2409841.0
19,15,In other districts of the state of enumeration,205293.0
19,15,States in India beyond the state of enumeration,119081.0
19,15,Jammu & Kashmir,288.0
19,15,Himachal Pradesh,58.0
19,15,Punjab,916.0
19,15,Chandigargh,117.0
19,15,Uttranchal,155.0
19,15,Haryana,458.0
19,15,Delhi,962.0
19,15,Rajasthan,1559.0
19,15,Uttar Pradesh,6954.0
19,15,Bihar,15726.0
19,15,Sikkim,38.0
19,15,Arunachal Pradesh,34.0
19,15,Nagaland,48.0
19,15,Manipur,33.0
19,15,Mizoram,14.0
19,15,Tripura,247.0
19,15,Meghalaya,83.0
19,15,Assam,1590.0
19,15,West Bengal,0.0
19,15,Jharkhand,31860.0
19,15,Orissa,44864.0
19,15,Chhatisgargh,1282.0
19,15,Madhya Pradesh,921.0
19,15,Gujarat,1296.0
19,15,Daman & Diu,7.0
19,15,Dadra & Nagar Haveli,1.0
19,15,Maharashtra,1725.0
19,15,Andhra Pradesh,6153.0
19,15,Karnataka,433.0
19,15,Goa,23.0
19,15,Lakshadweep,1.0
19,15,Kerala,400.0
19,15,Tamil Nadu,739.0
19,15,Pondicherry,13.0
19,15,A & N Islands,83.0
19,15,Countries in Asia beyond India,15967.0
19,15,Countries in Europe,36.0
19,15,Countries in Africa,24.0
19,15,Countries in America,51.0
19,15,Countries in Oceania,2.0
19,16,Total,1359094.0
19,16,Last residence elsewhere in India,1327175.0
19,16,Within the state of enumeration but outside the place of enumeration,1103149.0
19,16,Elsewhere in the district of enumeration,807203.0
19,16,In other districts of the state of enumeration,295946.0
19,16,States in India beyond the state of enumeration,224026.0
19,16,Jammu & Kashmir,134.0
19,16,Himachal Pradesh,85.0
19,16,Punjab,1499.0
19,16,Chandigargh,106.0
19,16,Uttranchal,243.0
19,16,Haryana,2330.0
19,16,Delhi,877.0
19,16,Rajasthan,12624.0
19,16,Uttar Pradesh,50571.0
19,16,Bihar,112670.0
19,16,Sikkim,53.0
19,16,Arunachal Pradesh,21.0
19,16,Nagaland,51.0
19,16,Manipur,51.0
19,16,Mizoram,9.0
19,16,Tripura,430.0
19,16,Meghalaya,64.0
19,16,Assam,1570.0
19,16,West Bengal,0.0
19,16,Jharkhand,15025.0
19,16,Orissa,15659.0
19,16,Chhatisgargh,988.0
19,16,Madhya Pradesh,1170.0
19,16,Gujarat,1483.0
19,16,Daman & Diu,3.0
19,16,Dadra & Nagar Haveli,1.0
19,16,Maharashtra,1311.0
19,16,Andhra Pradesh,3785.0
19,16,Karnataka,192.0
19,16,Goa,42.0
19,16,Lakshadweep,0.0
19,16,Kerala,318.0
19,16,Tamil Nadu,613.0
19,16,Pondicherry,9.0
19,16,A & N Islands,39.0
19,16,Countries in Asia beyond India,31820.0
19,16,Countries in Europe,29.0
19,16,Countries in Africa,15.0
19,16,Countries in America,28.0
19,16,Countries in Oceania,7.0
19,17,Total,1012649.0
19,17,Last residence elsewhere in India,832592.0
19,17,Within the state of enumeration but outside the place of enumeration,362344.0
19,17,Elsewhere in the district of enumeration,0.0
19,17,In other districts of the state of enumeration,362344.0
19,17,States in India beyond the state of enumeration,470248.0
19,17,Jammu & Kashmir,1535.0
19,17,Himachal Pradesh,433.0
19,17,Punjab,6156.0
19,17,Chandigargh,355.0
19,17,Uttranchal,1694.0
19,17,Haryana,3038.0
19,17,Delhi,5383.0
19,17,Rajasthan,19402.0
19,17,Uttar Pradesh,68758.0
19,17,Bihar,243752.0
19,17,Sikkim,184.0
19,17,Arunachal Pradesh,89.0
19,17,Nagaland,242.0
19,17,Manipur,312.0
19,17,Mizoram,91.0
19,17,Tripura,2575.0
19,17,Meghalaya,1217.0
19,17,Assam,11027.0
19,17,West Bengal,0.0
19,17,Jharkhand,34644.0
19,17,Orissa,32989.0
19,17,Chhatisgargh,1908.0
19,17,Madhya Pradesh,3351.0
19,17,Gujarat,8791.0
19,17,Daman & Diu,15.0
19,17,Dadra & Nagar Haveli,9.0
19,17,Maharashtra,6667.0
19,17,Andhra Pradesh,4091.0
19,17,Karnataka,1356.0
19,17,Goa,184.0
19,17,Lakshadweep,7.0
19,17,Kerala,5058.0
19,17,Tamil Nadu,4652.0
19,17,Pondicherry,64.0
19,17,A & N Islands,219.0
19,17,Countries in Asia beyond India,179046.0
19,17,Countries in Europe,520.0
19,17,Countries in Africa,179.0
19,17,Countries in America,285.0
19,17,Countries in Oceania,27.0
19,18,Total,1863533.0
19,18,Last residence elsewhere in India,1777933.0
19,18,Within the state of enumeration but outside the place of enumeration,1713484.0
19,18,Elsewhere in the district of enumeration,1396121.0
19,18,In other districts of the state of enumeration,317363.0
19,18,States in India beyond the state of enumeration,64449.0
19,18,Jammu & Kashmir,75.0
19,18,Himachal Pradesh,41.0
19,18,Punjab,538.0
19,18,Chandigargh,83.0
19,18,Uttranchal,135.0
19,18,Haryana,192.0
19,18,Delhi,483.0
19,18,Rajasthan,548.0
19,18,Uttar Pradesh,8664.0
19,18,Bihar,34768.0
19,18,Sikkim,21.0
19,18,Arunachal Pradesh,30.0
19,18,Nagaland,43.0
19,18,Manipur,26.0
19,18,Mizoram,18.0
19,18,Tripura,721.0
